"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00024131","BOISE AIR TERMINAL, ID US","2000-12-21","37","44","29"
"USW00024131","BOISE AIR TERMINAL, ID US","2000-12-22","36","43","29"
"USW00024131","BOISE AIR TERMINAL, ID US","2000-12-23","39","44","34"
"USW00024131","BOISE AIR TERMINAL, ID US","2000-12-24","35","39","30"
"USW00024131","BOISE AIR TERMINAL, ID US","2000-12-25","30","37","22"
"USW00024131","BOISE AIR TERMINAL, ID US","2000-12-26","28","34","22"
"USW00024131","BOISE AIR TERMINAL, ID US","2000-12-27","25","30","20"
"USW00024131","BOISE AIR TERMINAL, ID US","2000-12-28","25","29","20"
"USW00024131","BOISE AIR TERMINAL, ID US","2000-12-29","26","30","21"
"USW00024131","BOISE AIR TERMINAL, ID US","2000-12-30","24","29","19"
"USW00024131","BOISE AIR TERMINAL, ID US","2000-12-31","28","31","25"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-01","28","28","27"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-02","28","33","23"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-03","27","36","18"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-04","29","37","21"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-05","29","37","21"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-06","26","33","18"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-07","29","37","21"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-08","30","39","20"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-09","33","38","28"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-10","37","45","29"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-11","36","41","30"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-12","34","36","31"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-13","34","38","29"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-14","31","36","26"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-15","26","32","19"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-16","22","29","15"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-17","22","30","14"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-18","26","30","21"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-19","27","29","25"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-20","26","28","23"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-21","29","34","24"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-22","27","35","19"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-23","26","32","19"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-24","29","37","20"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-25","30","38","22"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-26","26","32","19"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-27","22","28","15"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-28","16","20","12"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-29","20","25","14"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-30","20","32","7"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-01-31","25","34","15"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-01","25","35","15"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-02","29","37","20"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-03","33","38","27"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-04","36","45","27"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-05","34","41","26"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-06","28","34","21"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-07","25","31","19"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-08","21","31","11"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-09","29","34","23"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-10","33","39","26"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-11","35","43","27"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-12","30","36","24"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-13","28","31","25"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-14","29","34","24"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-15","36","46","26"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-16","39","48","29"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-17","36","44","28"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-18","43","53","33"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-19","42","50","33"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-20","42","48","36"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-21","43","49","37"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-22","43","52","33"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-23","39","47","31"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-24","37","46","27"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-25","39","47","30"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-26","33","42","23"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-27","33","44","22"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-02-28","33","44","22"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-01","37","49","24"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-02","33","37","28"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-03","35","45","25"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-04","44","56","32"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-05","51","60","41"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-06","47","61","33"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-07","48","62","34"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-08","47","58","36"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-09","43","49","36"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-10","42","54","29"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-11","42","51","32"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-12","42","55","29"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-13","46","60","32"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-14","42","50","33"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-15","43","54","31"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-16","42","49","34"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-17","42","49","35"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-18","47","55","39"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-19","57","65","49"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-20","51","60","41"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-21","53","65","41"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-22","55","70","39"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-23","55","68","41"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-24","58","71","45"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-25","52","58","45"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-26","47","57","36"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-27","40","50","29"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-28","48","56","39"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-29","48","56","39"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-30","47","58","35"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-03-31","46","58","34"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-01","47","58","35"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-02","40","51","28"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-03","37","49","25"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-04","39","52","25"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-05","40","54","26"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-06","46","53","38"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-07","36","41","31"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-08","37","46","28"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-09","38","50","26"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-10","38","48","27"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-11","39","45","33"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-12","41","48","34"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-13","40","46","34"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-14","39","49","28"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-15","49","62","35"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-16","61","76","45"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-17","60","69","50"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-18","56","71","41"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-19","49","56","41"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-20","48","54","42"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-21","48","55","40"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-22","46","60","32"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-23","54","64","44"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-24","57","71","43"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-25","64","79","48"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-26","68","80","55"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-27","66","81","51"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-28","54","66","42"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-29","48","63","32"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-04-30","65","80","49"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-01","46","54","37"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-02","45","57","32"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-03","48","66","30"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-04","56","71","41"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-05","52","62","42"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-06","48","63","32"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-07","57","75","39"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-08","64","79","49"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-09","59","70","47"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-10","57","72","41"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-11","68","89","47"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-12","75","92","58"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-13","71","80","62"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-14","65","76","54"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-15","53","56","50"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-16","56","65","47"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-17","56","71","40"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-18","59","70","48"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-19","59","75","42"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-20","56","67","45"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-21","56","74","37"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-22","70","89","50"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-23","77","95","58"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-24","79","97","60"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-25","76","93","59"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-26","73","87","59"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-27","75","91","59"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-28","68","80","55"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-29","57","68","45"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-30","60","78","42"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-05-31","68","85","51"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-01","81","99","63"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-02","62","71","52"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-03","52","61","43"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-04","56","69","42"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-05","60","66","53"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-06","60","74","45"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-07","70","86","54"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-08","73","91","55"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-09","70","84","56"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-10","67","82","52"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-11","63","73","53"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-12","53","61","45"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-13","57","72","41"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-14","63","80","46"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-15","63","78","48"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-16","71","88","53"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-17","68","82","53"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-18","60","75","44"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-19","65","83","46"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-20","71","90","51"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-21","79","99","58"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-22","80","97","62"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-23","79","95","63"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-24","74","92","56"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-25","62","75","49"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-26","73","89","57"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-27","74","86","61"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-28","71","86","56"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-29","74","91","56"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-06-30","76","92","59"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-01","78","95","61"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-02","80","100","60"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-03","85","106","63"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-04","89","105","72"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-05","80","90","69"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-06","80","95","65"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-07","72","79","64"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-08","78","90","65"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-09","81","93","68"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-10","79","95","62"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-11","80","92","68"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-12","76","89","63"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-13","78","95","60"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-14","74","91","57"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-15","74","87","60"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-16","67","75","58"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-17","65","78","52"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-18","67","81","53"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-19","68","84","52"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-20","75","92","57"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-21","71","86","55"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-22","69","84","54"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-23","73","89","57"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-24","76","92","60"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-25","76","91","60"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-26","75","92","58"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-27","79","98","59"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-28","73","87","59"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-29","70","86","53"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-30","61","69","52"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-07-31","63","77","49"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-01","77","94","59"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-02","82","101","62"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-03","82","99","65"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-04","77","89","64"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-05","77","98","56"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-06","84","102","66"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-07","84","102","66"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-08","84","101","66"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-09","81","93","68"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-10","84","98","70"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-11","83","97","68"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-12","84","96","72"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-13","82","94","69"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-14","84","97","71"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-15","86","98","74"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-16","84","99","69"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-17","83","101","64"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-18","78","94","62"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-19","72","87","56"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-20","74","90","57"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-21","72","89","55"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-22","76","91","60"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-23","71","85","57"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-24","69","83","55"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-25","72","91","53"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-26","80","100","59"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-27","79","96","61"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-28","76","92","59"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-29","75","92","57"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-30","78","95","60"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-08-31","78","91","64"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-01","76","92","59"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-02","74","92","56"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-03","78","92","63"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-04","76","90","62"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-05","65","79","51"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-06","61","73","49"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-07","60","73","47"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-08","59","72","46"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-09","67","84","50"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-10","71","90","51"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-11","74","91","57"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-12","77","86","68"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-13","67","78","56"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-14","66","78","53"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-15","71","82","59"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-16","67","79","55"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-17","67","81","53"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-18","73","86","59"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-19","67","79","54"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-20","68","86","50"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-21","68","84","51"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-22","68","85","50"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-23","73","89","56"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-24","76","90","62"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-25","69","81","56"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-26","64","79","49"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-27","66","81","51"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-28","64","74","53"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-29","59","74","43"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-09-30","67","84","49"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-10-01","69","86","52"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-10-02","68","82","53"
"USW00024131","BOISE AIR TERMINAL, ID US","2001-10-03","62","77","46"
